CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,COMUNIDAD_AUT
CLIX7047,2,3,1,1.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,3299,16690,3,1,0
CLIX7048,2,3,1,1.0,1,0,0,1,2,0,0,0,2.0,0,3.0,1,4841,14413,3,2,0
CLIX7049,2,3,1,1.0,1,0,0,0,1,0,0,0,2.0,0,3.0,1,3299,16043,3,1,0
CLIX7050,2,3,1,1.0,1,0,0,0,1,0,0,0,0.0,0,3.0,1,2576,15373,3,2,5
CLIX7051,2,3,1,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,5837,37212,3,2,11
CLIX7052,2,3,1,1.0,1,0,0,1,1,0,1,0,4.0,0,2.0,0,3207,9708,3,2,16
CLIX7053,2,3,1,1.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,2484,9833,3,1,3
CLIX7054,2,3,0,1.0,1,0,0,1,1,0,1,0,4.0,0,1.0,0,2083,9377,3,1,16
CLIX7055,2,3,0,1.0,1,2,0,0,1,0,1,0,2.0,0,0.0,0,1500,11019,2,2,8
CLIX7056,2,3,0,1.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,1800,17362,2,1,8
CLIX7057,2,3,0,1.0,1,2,0,1,1,0,0,0,3.0,0,0.0,0,4390,15109,1,2,16
CLIX7058,2,3,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,5049,6889,1,1,16
CLIX7059,2,3,0,1.0,1,0,0,1,1,0,0,0,0.0,1,2.0,0,5049,24359,1,1,6
CLIX7060,2,3,0,1.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,5947,13516,1,2,0
CLIX7062,2,3,0,1.0,1,1,0,0,1,1,0,0,4.0,0,0.0,0,5947,0,1,2,15
CLIX7063,2,3,1,1.0,1,1,0,1,1,0,0,0,4.0,0,3.0,1,2644,10130,2,2,3
CLIX7064,2,3,1,1.0,1,2,1,1,1,0,0,0,2.0,1,1.0,0,2248,11600,2,1,17
CLIX7065,2,3,1,1.0,1,1,0,1,1,1,1,0,3.0,1,2.0,1,3148,10397,1,2,11
CLIX7066,2,3,1,1.0,1,0,0,1,1,0,1,0,4.0,0,3.0,1,1800,15944,2,1,11
CLIX7067,2,3,1,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,0,1800,0,2,1,8
CLIX7068,2,3,1,1.0,1,1,0,1,1,1,0,0,2.0,1,0.0,0,7012,10722,2,2,1
CLIX7070,2,3,1,1.0,1,2,0,1,0,0,0,0,2.0,1,2.0,0,5927,14398,1,0,7
CLIX7073,0,0,1,0.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,4751,29756,3,1,8
CLIX7074,0,0,0,0.0,1,0,0,1,1,1,0,0,2.0,1,0.0,0,1449,13772,3,0,16
CLIX7075,0,0,0,0.0,1,0,0,1,1,1,0,0,3.0,0,0.0,1,512,5464,2,1,17
CLIX7076,0,0,0,0.0,1,0,0,1,1,0,0,0,4.0,1,3.0,1,3119,13681,3,0,8
CLIX7077,0,0,0,0.0,1,2,0,0,1,0,1,0,2.0,0,0.0,0,1064,21681,2,1,11
CLIX7078,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,914,4082,2,1,16
CLIX7079,0,0,0,0.0,1,2,0,0,2,0,0,0,4.0,1,1.0,0,2854,13309,2,2,8
CLIX7080,0,0,1,0.0,1,0,1,0,1,0,0,0,2.0,0,3.0,1,2208,12298,3,2,5
CLIX7081,0,0,1,0.0,1,0,3,0,0,0,0,0,2.0,0,0.0,1,2891,10156,2,1,11
CLIX7082,0,0,1,0.0,1,2,3,0,1,0,0,0,2.0,0,0.0,0,2061,0,3,0,4
CLIX7083,0,0,1,0.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,1702,16062,3,2,13
CLIX7084,0,0,1,0.0,1,2,0,0,1,0,0,0,0.0,1,0.0,0,1915,31300,2,2,8
CLIX7085,0,0,1,0.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,1404,6229,3,2,0
CLIX7086,0,0,1,0.0,1,2,0,0,1,0,0,0,0.0,0,0.0,0,1685,11990,2,1,11
CLIX7087,0,0,1,0.0,1,0,0,1,2,0,0,0,4.0,1,3.0,1,2339,7250,3,1,17
CLIX7088,0,0,1,0.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,506,25437,3,2,13
CLIX7090,0,0,1,0.0,1,1,3,0,1,0,0,0,2.0,1,3.0,1,3381,20053,3,1,8
CLIX7091,0,0,1,0.0,1,0,3,0,1,1,0,0,0.0,1,3.0,1,552,10774,3,2,8
CLIX7092,0,0,1,0.0,1,1,0,0,1,1,0,0,1.0,1,0.0,1,2530,10445,3,2,0
CLIX7093,0,0,1,0.0,1,0,0,0,1,0,0,0,4.0,0,0.0,0,1921,5444,3,2,8
CLIX7094,0,0,1,0.0,1,2,0,1,1,0,0,0,0.0,1,0.0,1,2742,27030,3,1,0
CLIX7095,0,0,1,0.0,1,1,3,1,1,1,0,0,3.0,0,3.0,1,2530,22780,3,2,13
CLIX7096,0,0,1,0.0,1,2,0,0,1,1,0,0,4.0,0,0.0,0,4209,25395,3,2,8
CLIX7097,0,0,0,0.0,1,2,3,1,1,0,0,0,4.0,0,0.0,0,828,2715,2,1,13
CLIX7098,0,0,0,0.0,1,1,0,0,2,0,0,0,2.0,1,1.0,0,3459,4965,2,1,0
CLIX7099,0,0,0,0.0,1,0,0,0,1,1,0,0,4.0,1,3.0,1,2089,1150,3,2,8
CLIX7100,0,0,0,0.0,1,0,0,1,1,1,0,0,4.0,0,3.0,1,0,5070,3,2,8
CLIX7101,0,0,0,0.0,1,0,0,0,1,0,1,0,2.0,0,2.0,0,552,14514,3,2,11
CLIX7102,0,0,0,0.0,1,0,0,0,0,0,0,0,4.0,1,3.0,1,506,16710,3,1,8
CLIX7103,0,0,1,0.0,1,0,3,1,1,1,1,0,2.0,0,3.0,1,1277,7546,2,1,0
CLIX7104,0,0,1,0.0,1,2,0,1,1,0,0,0,2.0,1,3.0,1,1233,11174,3,0,1
CLIX7105,0,0,1,0.0,1,2,0,0,1,0,0,0,4.0,1,0.0,0,1748,24056,3,1,8
CLIX7106,0,0,0,0.0,1,1,1,0,2,0,0,0,0.0,0,0.0,0,1595,0,3,0,8
CLIX7107,0,0,0,0.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,0,7043,3,1,13
CLIX7109,0,0,0,0.0,1,0,0,1,1,0,0,0,4.0,0,0.0,0,1233,7595,2,1,1
CLIX7110,0,0,0,0.0,1,0,0,0,1,0,0,0,2.0,1,0.0,0,3275,9454,2,1,15
CLIX7111,0,0,0,0.0,1,0,3,0,1,0,1,0,2.0,0,0.0,0,2200,15798,2,0,11
CLIX7112,0,0,0,0.0,1,0,3,0,1,0,0,0,3.0,1,0.0,0,2018,17033,3,0,4
CLIX7113,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,10922,3,2,11
CLIX7114,0,0,0,0.0,1,2,0,0,1,0,0,0,2.0,0,3.0,1,1441,13427,3,2,14
CLIX7115,0,0,0,0.0,1,0,0,1,1,0,0,0,0.0,1,3.0,1,1656,27223,3,1,11
CLIX7116,0,0,0,0.0,1,1,3,0,1,1,0,0,4.0,0,3.0,1,933,14704,3,2,0
CLIX7117,0,0,0,0.0,1,1,0,0,1,1,1,0,2.0,0,3.0,1,368,13232,3,1,11
CLIX7118,0,0,0,0.0,1,0,3,0,1,0,0,0,2.0,0,2.0,0,1399,3853,3,1,14
CLIX7119,0,0,0,0.0,1,2,0,1,2,0,0,0,2.0,1,0.0,0,368,16959,2,1,0
CLIX7120,0,0,0,0.0,1,0,0,0,1,0,0,0,0.0,0,0.0,0,512,0,2,0,2
CLIX7121,0,0,0,0.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,1233,4767,2,1,0
CLIX7122,0,0,0,0.0,1,0,0,1,1,0,0,0,4.0,0,0.0,1,613,7729,2,1,2
CLIX7123,0,0,0,0.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,1466,0,3,0,4
CLIX7124,0,0,0,0.0,1,0,0,1,0,0,1,0,3.0,0,0.0,0,2455,10877,2,2,0
CLIX7125,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1466,12421,2,1,4
CLIX7126,0,0,0,0.0,1,0,0,1,1,1,0,0,3.0,1,2.0,0,0,5924,3,2,11
CLIX7127,0,0,1,0.0,1,0,0,1,1,0,0,0,4.0,0,0.0,0,1685,3753,2,1,7
CLIX7128,0,0,0,0.0,1,1,0,1,1,0,0,0,2.0,1,0.0,0,929,7462,3,1,14
CLIX7129,0,0,0,0.0,1,1,3,0,1,0,0,0,4.0,1,0.0,0,2605,11161,2,1,0
CLIX7130,0,0,0,0.0,1,1,0,1,1,0,0,0,0.0,1,0.0,0,3244,5428,2,2,8
CLIX7131,0,0,0,0.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,1643,13539,1,2,7
CLIX7132,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,4722,32338,1,1,17
CLIX7133,0,0,0,0.0,1,0,3,1,0,0,0,0,4.0,1,0.0,0,4722,41858,0,2,4
CLIX7134,7,6,0,1.0,1,1,0,1,1,1,0,0,2.0,0,0.0,0,2033,0,1,1,8
CLIX7135,7,6,0,1.0,1,1,0,1,1,0,0,0,3.0,1,0.0,0,1317,10279,1,2,14
CLIX7136,7,6,0,1.0,1,2,0,0,2,1,0,0,4.0,0,0.0,0,1317,0,1,2,8
CLIX7137,7,6,0,1.0,1,0,0,0,2,0,0,0,4.0,0,0.0,0,1317,0,1,2,0
CLIX7138,7,6,0,1.0,1,1,2,0,1,1,0,0,0.0,0,0.0,0,2582,0,1,1,4
CLIX7139,7,6,0,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2263,0,1,2,0
CLIX7140,7,6,0,1.0,1,0,2,0,1,0,0,0,2.0,0,0.0,0,1317,0,1,1,8
CLIX7141,7,6,0,1.0,1,1,0,1,1,1,0,1,4.0,0,0.0,0,1317,0,1,1,17
CLIX7142,7,6,0,1.0,1,0,3,1,1,1,0,0,0.0,0,0.0,0,1317,0,1,0,13
CLIX7143,7,6,0,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2263,0,1,0,11
CLIX7144,7,6,0,1.0,1,0,0,1,1,0,0,1,0.0,0,0.0,0,2525,0,1,0,13
CLIX7145,7,6,0,1.0,1,2,0,0,2,0,0,0,4.0,0,0.0,0,1684,0,1,0,0
CLIX7146,7,6,0,1.0,1,1,0,0,1,0,0,1,3.0,0,0.0,0,1897,0,1,1,13
CLIX7147,7,6,0,1.0,1,1,0,1,1,0,0,1,3.0,0,0.0,0,1897,0,1,0,5
CLIX7148,7,6,0,1.0,1,1,0,1,1,0,0,1,3.0,0,0.0,0,2081,0,1,1,4
CLIX7149,7,6,0,1.0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,1897,0,1,2,8
CLIX7150,7,6,0,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,1317,0,1,1,8
CLIX7151,7,6,0,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,1684,0,1,2,0
CLIX7152,7,6,0,1.0,1,2,0,0,1,0,0,0,0.0,0,0.0,0,1868,0,0,1,4
CLIX7153,7,6,0,1.0,0,0,3,0,1,0,0,0,3.0,0,0.0,0,1317,0,1,1,13
CLIX7154,7,6,0,1.0,0,0,0,1,1,1,0,0,3.0,0,0.0,1,1317,0,1,2,8
CLIX7155,7,6,0,1.0,0,1,0,0,1,1,0,0,4.0,0,0.0,0,2033,0,1,1,6
CLIX7156,7,6,0,1.0,0,1,0,1,1,1,0,1,0.0,0,0.0,0,1317,0,1,1,13
CLIX7157,7,6,0,1.0,0,1,0,0,1,0,0,0,0.0,0,0.0,0,1317,0,0,0,8
CLIX7158,7,6,0,1.0,0,1,3,1,1,0,0,1,0.0,0,0.0,0,1897,0,1,2,13
CLIX7159,7,6,0,1.0,0,0,3,0,1,0,0,1,0.0,0,0.0,0,2525,0,1,2,8
CLIX7160,7,6,0,1.0,0,2,3,1,1,0,0,1,0.0,0,0.0,0,1976,0,0,2,17
CLIX7162,7,6,1,1.0,1,1,3,1,1,1,0,0,3.0,1,0.0,0,2085,25747,1,2,17
CLIX7163,7,6,1,1.0,1,1,0,1,1,1,0,0,2.0,1,0.0,0,3955,18583,1,1,7
CLIX7164,7,6,1,1.0,1,0,3,1,1,1,0,0,3.0,1,0.0,0,2881,11707,1,1,0
CLIX7165,7,6,1,1.0,1,2,1,0,1,0,0,0,3.0,0,0.0,0,1369,0,1,0,6
CLIX7166,7,6,1,1.0,1,1,0,0,1,0,0,1,2.0,0,0.0,0,2329,0,1,2,17
CLIX7167,7,6,1,1.0,1,1,0,0,1,1,0,0,4.0,0,0.0,0,3955,0,1,2,11
CLIX7168,7,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,2.0,0,1949,0,1,1,1
CLIX7169,7,6,1,1.0,1,1,0,0,1,1,0,0,2.0,1,0.0,0,2085,28466,1,2,5
CLIX7170,7,6,1,1.0,1,0,3,0,1,0,0,0,0.0,0,0.0,0,1750,0,0,2,4
CLIX7171,7,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,1949,0,0,1,8
CLIX7172,7,6,1,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,1949,0,1,2,0
CLIX7173,7,6,1,1.0,1,1,3,0,1,0,0,1,0.0,0,0.0,0,1949,0,1,2,7
CLIX7174,7,6,1,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,1369,0,1,2,13
CLIX7175,7,6,1,1.0,1,1,3,1,1,0,0,1,0.0,0,0.0,0,3836,0,1,2,13
CLIX7176,7,6,0,1.0,1,2,0,0,1,0,0,0,4.0,0,0.0,0,1317,0,1,1,8
CLIX7177,7,6,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,1897,0,0,1,16
CLIX7178,7,6,0,1.0,0,0,0,1,1,1,0,0,0.0,0,0.0,0,1317,0,1,2,8
CLIX7179,7,6,1,1.0,1,0,0,1,1,1,0,0,4.0,0,0.0,0,1317,0,1,2,8
CLIX7180,9,6,0,2.0,1,0,0,1,1,0,0,0,4.0,1,0.0,1,0,17232,2,1,4
CLIX7181,9,6,0,2.0,1,0,0,1,1,0,0,0,4.0,1,2.0,0,2939,10347,3,1,17
CLIX7182,9,6,0,2.0,1,0,0,1,1,0,0,0,4.0,0,0.0,0,276,7135,3,1,8
CLIX7183,9,6,0,2.0,1,0,0,1,1,0,0,0,4.0,0,0.0,0,828,3964,3,1,13
CLIX7184,9,6,1,2.0,1,0,0,1,1,0,1,0,4.0,0,3.0,1,0,14642,3,2,8
CLIX7185,9,6,1,2.0,1,0,0,1,1,0,1,0,4.0,0,2.0,0,0,10984,2,1,17
CLIX7187,9,6,1,2.0,1,2,0,1,1,1,1,0,2.0,0,3.0,1,0,24112,2,1,11
CLIX7188,9,6,1,2.0,1,0,3,0,1,0,0,0,1.0,0,3.0,1,0,0,2,0,4
CLIX7189,9,6,1,2.0,1,0,0,1,1,0,0,0,0.0,1,3.0,1,0,9256,3,2,0
CLIX7190,9,6,1,2.0,1,0,0,1,1,0,1,0,4.0,0,3.0,1,0,19881,2,1,11
CLIX7191,9,6,1,2.0,1,0,0,1,1,0,0,0,2.0,1,2.0,1,0,8535,2,1,8
CLIX7192,9,6,1,2.0,1,1,0,1,1,0,0,0,0.0,0,1.0,1,0,24170,3,1,0
CLIX7193,9,6,1,2.0,1,0,0,0,1,0,0,0,4.0,0,3.0,1,0,13824,2,1,13
CLIX7194,9,6,1,2.0,1,0,0,1,1,0,1,0,4.0,0,1.0,0,0,16291,3,1,8
CLIX7195,9,6,1,2.0,1,0,0,1,2,0,1,0,2.0,0,3.0,1,0,9408,2,1,0
CLIX7196,9,6,1,2.0,1,1,0,1,1,1,0,0,2.0,1,1.0,1,0,20038,3,2,5
CLIX7197,9,6,1,2.0,1,1,2,1,1,0,0,0,3.0,1,3.0,1,811,23295,2,1,5
CLIX7198,9,6,1,2.0,1,0,0,0,1,0,1,0,0.0,0,3.0,1,0,26197,3,1,6
CLIX7199,9,6,1,2.0,1,0,0,1,1,0,1,0,0.0,0,2.0,0,0,4598,2,2,11
CLIX7200,9,6,1,2.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,0,14417,2,1,8
CLIX7201,9,6,1,2.0,1,1,0,1,2,0,1,0,4.0,0,3.0,1,2219,10563,3,1,13
CLIX7203,9,6,1,2.0,1,0,3,1,1,0,0,0,4.0,0,3.0,1,1297,3458,2,2,15
CLIX7204,9,6,1,2.0,1,1,3,1,1,1,0,0,2.0,1,3.0,1,0,18320,3,2,0
CLIX7205,9,6,1,2.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,2070,17178,2,1,11
CLIX7207,9,6,1,2.0,1,1,3,0,1,0,0,0,4.0,0,2.0,0,828,27019,2,2,13
CLIX7209,9,6,1,2.0,1,0,3,1,1,0,1,0,2.0,0,3.0,1,828,5004,2,1,16
CLIX7210,9,6,1,2.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,0,21742,2,1,8
CLIX7211,9,6,1,2.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,828,11776,3,1,0
CLIX7212,9,6,1,2.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,1297,17563,2,2,7
CLIX7213,9,6,1,2.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,1297,9032,2,2,8
CLIX7214,9,6,1,2.0,1,1,0,1,1,0,0,0,0.0,0,3.0,1,1297,12507,3,2,0
CLIX7216,9,6,1,2.0,1,0,0,1,1,0,1,0,2.0,0,3.0,1,4057,3560,2,2,17
CLIX7217,3,5,0,1.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,1525,15230,3,1,13
CLIX7218,3,5,0,1.0,1,0,0,1,1,1,0,0,0.0,0,3.0,1,0,5353,3,2,16
CLIX7219,3,5,1,2.0,1,2,0,1,1,0,0,0,0.0,0,2.0,0,2534,15895,3,2,0
CLIX7220,3,5,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,2353,17876,3,2,17
CLIX7221,3,5,1,1.0,1,2,0,0,1,1,1,0,0.0,0,3.0,1,0,14933,3,1,11
CLIX7222,3,5,1,1.0,1,0,3,0,1,0,0,0,2.0,1,3.0,1,2743,23380,3,2,17
CLIX7223,3,5,1,1.0,1,2,3,1,1,0,0,0,4.0,1,3.0,1,0,29398,2,1,0
CLIX7224,3,5,1,1.0,1,2,0,1,2,0,0,0,4.0,1,3.0,1,3249,11673,2,1,0
CLIX7225,3,5,1,1.0,1,0,3,0,1,1,0,0,1.0,1,3.0,1,4259,33824,2,1,0
CLIX7226,3,5,1,1.0,1,2,0,1,1,0,0,0,3.0,0,3.0,1,1676,11553,3,1,13
CLIX7227,3,5,0,1.0,1,0,0,1,1,0,0,0,4.0,1,3.0,1,0,11346,3,1,1
CLIX7228,3,5,0,1.0,1,0,0,0,1,0,0,0,0.0,0,3.0,1,778,22762,3,2,13
CLIX7229,3,5,0,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,0,19118,2,2,13
CLIX7230,3,5,0,1.0,1,0,3,1,1,1,0,0,1.0,1,0.0,0,0,13924,3,1,11
CLIX7231,3,0,0,1.0,1,2,0,1,2,0,0,0,3.0,0,3.0,1,1954,8553,3,1,0
CLIX7232,3,0,0,1.0,1,0,0,0,1,0,1,0,4.0,0,0.0,0,1978,13768,3,2,1
CLIX7233,3,0,0,1.0,1,0,0,0,1,0,0,0,0.0,1,0.0,0,3312,12488,3,1,11
CLIX7234,3,0,1,2.0,1,0,0,1,1,0,0,0,2.0,0,2.0,1,3847,0,3,2,17
CLIX7235,3,0,1,2.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,0,22065,2,1,2
CLIX7236,3,0,1,2.0,1,2,0,0,1,0,0,0,2.0,1,3.0,1,2896,12883,3,2,6
CLIX7237,3,0,1,2.0,1,0,0,1,1,0,0,0,3.0,0,1.0,1,2077,14957,3,2,2
CLIX7238,3,0,1,2.0,1,0,3,1,1,1,0,0,0.0,0,1.0,0,1592,17729,2,1,11
CLIX7239,3,0,1,2.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,2922,9513,2,2,0
CLIX7240,3,0,1,2.0,1,0,3,1,1,0,0,0,1.0,0,3.0,1,1525,25399,3,1,6
CLIX7241,3,0,1,2.0,1,0,3,1,2,0,0,0,2.0,1,3.0,1,3649,18649,3,2,5
CLIX7242,3,0,1,2.0,1,0,3,1,1,0,0,0,0.0,1,3.0,1,3829,10791,3,2,11
CLIX7243,3,0,1,2.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,4381,14752,3,1,16
CLIX7244,3,0,1,1.0,1,0,0,1,1,0,1,0,4.0,0,3.0,1,1525,8785,3,2,0
CLIX7245,3,0,1,1.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,1525,26410,3,1,13
CLIX7246,3,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,1.0,0,611,15780,3,2,17
CLIX7247,3,0,1,1.0,1,0,0,1,1,0,0,0,0.0,1,0.0,0,0,26677,3,2,13
CLIX7248,3,0,1,1.0,1,0,0,1,2,1,0,0,1.0,0,2.0,0,0,11959,3,1,0
CLIX7249,3,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,17381,3,2,13
CLIX7250,3,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,2.0,0,2444,24458,3,1,17
CLIX7251,3,0,1,1.0,1,2,0,1,1,0,0,0,2.0,1,2.0,0,0,16943,3,2,5
CLIX7252,3,0,1,1.0,1,1,0,1,1,1,0,0,4.0,0,3.0,1,0,18251,3,1,0
CLIX7253,3,0,1,1.0,1,0,0,1,1,1,0,0,4.0,0,3.0,1,0,20124,3,1,11
CLIX7254,3,0,1,1.0,1,2,0,1,1,0,0,0,0.0,1,3.0,1,611,10989,3,1,11
CLIX7255,3,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,0,27024,3,1,13
CLIX7256,3,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,611,21230,3,1,8
CLIX7257,3,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,1.0,0,611,15358,3,2,7
CLIX7258,3,0,1,1.0,1,2,0,1,1,0,0,0,1.0,0,3.0,1,0,13242,2,0,0
CLIX7259,3,0,1,1.0,1,0,0,1,1,1,0,0,0.0,0,3.0,1,0,14251,3,1,8
CLIX7260,3,0,1,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,0,6800,3,1,16
CLIX7261,3,0,1,1.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,0,5454,3,2,0
CLIX7262,3,0,1,1.0,1,0,3,1,1,0,0,0,4.0,0,0.0,0,0,21071,3,1,6
CLIX7263,3,0,1,1.0,1,0,1,1,1,0,0,0,4.0,0,3.0,1,0,18274,3,2,8
CLIX7264,3,0,1,1.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,0,0,3,2,17
CLIX7265,3,0,0,1.0,1,0,0,1,1,1,0,0,4.0,0,0.0,0,828,16998,3,2,13
CLIX7266,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,0,6668,3,1,16
CLIX7267,3,0,0,1.0,1,2,3,1,1,0,0,0,4.0,1,3.0,1,0,15184,2,2,13
CLIX7268,3,0,0,2.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,622,6914,2,2,6
CLIX7269,3,0,0,2.0,1,2,3,1,1,1,1,0,3.0,0,0.0,1,0,17050,3,2,13
CLIX7271,3,7,1,2.0,1,0,0,1,1,0,0,0,3.0,1,1.0,0,2616,11582,2,1,0
CLIX7272,3,7,1,1.0,1,2,3,1,1,1,0,0,3.0,0,3.0,1,1223,11474,3,2,8
CLIX7273,3,7,1,1.0,1,0,3,1,1,0,0,0,4.0,0,3.0,1,0,25981,3,2,16
CLIX7274,3,7,1,1.0,1,0,0,1,1,1,0,0,2.0,1,2.0,1,1868,16176,2,1,11
CLIX7275,3,7,0,1.0,1,0,0,0,1,1,1,0,2.0,0,2.0,0,0,13759,2,1,6
CLIX7276,3,5,0,1.0,1,1,0,0,1,0,1,0,4.0,0,0.0,0,6442,11500,2,1,7
CLIX7277,3,0,0,1.0,1,0,0,1,1,0,1,0,4.0,0,3.0,1,4388,20047,2,1,11
CLIX7278,3,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,3599,10976,2,1,11
CLIX7279,3,0,0,1.0,1,1,3,1,2,0,0,0,2.0,1,0.0,0,2699,25404,2,2,17
CLIX7280,3,0,0,1.0,1,0,3,1,1,1,0,0,3.0,1,0.0,0,4497,12556,1,2,8
CLIX7281,3,0,1,2.0,1,0,0,1,1,0,0,0,4.0,0,2.0,1,3579,20189,2,1,13
CLIX7282,3,0,1,2.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,1124,17181,3,1,13
CLIX7283,3,0,1,2.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,3066,35015,1,1,17
CLIX7284,3,0,1,2.0,1,2,3,1,1,0,1,0,4.0,0,2.0,0,4388,15882,3,2,17
CLIX7285,3,0,1,2.0,1,0,0,1,1,0,1,0,4.0,0,2.0,0,3347,14582,2,0,16
CLIX7286,3,0,1,2.0,1,2,3,1,1,0,1,0,0.0,0,3.0,1,2548,15421,2,1,11
CLIX7287,3,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,3347,17919,2,1,7
CLIX7288,3,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,1.0,0,2287,13294,3,2,2
CLIX7289,3,0,1,1.0,1,2,0,1,1,0,1,0,1.0,0,3.0,1,3126,28076,3,2,17
CLIX7290,3,0,1,1.0,1,0,0,0,1,0,1,0,4.0,0,3.0,1,6337,15612,2,1,3
CLIX7293,3,0,0,2.0,1,1,0,1,1,1,1,0,2.0,0,0.0,0,1525,15715,2,1,14
CLIX7294,3,7,1,2.0,1,1,0,1,1,1,0,0,2.0,1,3.0,1,3019,22526,3,1,14
CLIX7295,3,7,1,1.0,1,0,0,1,1,0,1,0,3.0,0,1.0,0,3599,20063,2,1,13
CLIX7296,3,7,1,1.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,3599,20063,1,1,13
CLIX7298,3,7,0,2.0,1,0,3,1,1,0,1,0,3.0,0,0.0,0,4322,16570,2,2,13
CLIX7299,3,5,0,2.0,0,0,0,1,1,1,0,0,4.0,1,0.0,0,2561,17480,1,1,13
CLIX7300,3,5,0,1.0,1,1,0,0,1,1,0,0,3.0,1,0.0,0,5970,18739,2,2,4
CLIX7301,3,5,0,1.0,1,2,0,1,1,0,1,0,4.0,1,1.0,0,4317,13830,1,2,7
CLIX7302,3,5,0,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,1,3691,19202,1,2,13
CLIX7303,3,5,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,4736,11817,1,1,13
CLIX7304,3,5,0,1.0,1,1,0,1,1,1,0,0,0.0,1,0.0,0,3503,29103,1,1,8
CLIX7305,3,5,0,1.0,1,1,0,1,1,1,1,0,0.0,1,0.0,0,3459,11357,1,2,8
CLIX7306,3,5,1,1.0,1,1,0,1,1,0,0,1,3.0,1,1.0,0,2708,12800,1,2,16
